event_id,type,score_if,score_local,score_final,niveau,explication,context
699d85af6736db9dc26e6fd1,Thing/Abstract/Event/Transfer/TransferOfUnbiasedInformation,0.3569,0.5695,0.4419,Normal,Combinaison inhabituelle de features (Isolation Forest).,"ra que la vérité éclate publiquement , a déclaré l’international marocain de 27 ans, qui a toujours nié toute agression ou viol."
698b41a78f03efde04a87cb5,Thing/Abstract/Event/Own,0.5362,0.3001,0.4418,Normal,Combinaison inhabituelle de features (Isolation Forest).,"gravés sur 89 mineurs dans plusieurs pays entre 1967 et 2022, ainsi que du meurtre de sa mère et de sa tante il y a plusieurs décennies."
698c42659966a5e0139f0870,Thing/Abstract/Event/Sentence,0.3067,0.6443,0.4418,Normal,Combinaison inhabituelle de features (Isolation Forest).,Ces deux sanctions de l’Arcom surviennent dans un contexte tumultueux pour la chaîne d’info dans le giron du milliarda
698c71449966a5e0139f096d,Thing/Abstract/Event/Attack/OtherAttack,0.521,0.323,0.4418,Normal,Combinaison inhabituelle de features (Isolation Forest).,"uest du pays, où a également été retrouvé le corps de la personne suspectée d’être à l’origine de l’attaque. Deux autres individus sont morts dans une résidence à proximité."
698f876734efc5d3aac0fca1,Thing/Abstract/Event/Open,0.3819,0.5316,0.4418,Normal,Combinaison inhabituelle de features (Isolation Forest).," affiché leur soutien à Nuuk et Copenhague. La France a envoyé un contingent de chasseurs alpins et ouvert un consulat à Nuuk. Le nouveau consul général de France, Jean-Noël Poirier, était l'Invité d'"
699624b36736db9dc26e5a81,Thing/Abstract/Event/Confront,0.5055,0.3461,0.4418,Normal,Combinaison inhabituelle de features (Isolation Forest).," de 2010 à 2020 et la maire sortante, qui militaient dans le même parti il y a encore un an, vont s’affronter pour la capitale régionale. En embuscade, deux candidats de droite et d’extrême droite com"
6998e4dd6736db9dc26e6397,Thing/Abstract/Event/Conjecture,0.4473,0.4334,0.4418,Normal,Combinaison inhabituelle de features (Isolation Forest).,Le meneur présumé de ce duo envisageait de dérober une arme à feu et a également admis avoir acquis des produits chimiques en vue de réalis
699aabf76736db9dc26e6756,Thing/Abstract/Event/Destroy,0.4025,0.5006,0.4418,Normal,Combinaison inhabituelle de features (Isolation Forest).,ienne depuis plus de deux ans. Les 23stations locales qui existaient avant la guerre ont toutes été détruites par l’armée israélienne.
699c77e46736db9dc26e6caf,Thing/Abstract/Event/Transfer/TransferOfUnbiasedInformation,0.4586,0.4166,0.4418,Normal,Nombre de noeuds inhabituel : 7.,"Mike Huckabee, ancien pasteur évangélique, a déclaré dans un entretien avec le journaliste américain Tucker Carlson que ce serait bien si Israël s’étend"
699d4afd6736db9dc26e6ee6,Thing/Abstract/Event/Partof,0.5281,0.3124,0.4418,Normal,Combinaison inhabituelle de features (Isolation Forest).,"e de Chinon a déclaré à l’ASNR un événement significatif pour la sûreté relatif à l’indisponibilité d’une pompe de charge du système RCV contrôle chimique et volumétrique du réacteur , à la suite du m"
698c8fdf9966a5e0139f0a3a,Thing/Abstract/Event/About,0.4975,0.3581,0.4417,Normal,Combinaison inhabituelle de features (Isolation Forest).,"t quelques réacteurs, de manière temporaire et réversible. Une façon de faire face aux incertitudes concernant la demande d’électricité et d’étaler dans le temps la mise à l’arrêt du parc actuel."
698ef5e534efc5d3aac0f984,Thing/Abstract/Event/Want,0.4181,0.477,0.4417,Normal,Combinaison inhabituelle de features (Isolation Forest).,"Les résultats financiers meilleurs qu’attendu au troisième trimestre 2025ne suffisent pas à dissiper les doutes autour d’Ubisoft, confronté à des"
6990d6e734efc5d3aac0ffc4,Thing/Abstract/Event/Get,0.4577,0.4177,0.4417,Normal,Combinaison inhabituelle de features (Isolation Forest).,Les aménagements et la fréquentation induits par les Jeux de Milan-Cortina ont une influence sur des milieux naturels particulièrement sensibles et déjà fragilisés par le changem
6995cde46736db9dc26e587c,Thing/Abstract/Event/Own,0.4649,0.407,0.4417,Normal,Combinaison inhabituelle de features (Isolation Forest).,"za et d’empêcher toute possibilité de création d’un Etat de Palestine, au mépris des aspirations de sa population, alerte, dans une tribune au Monde , le président d’honneur de l’Institut de recherche"
699801356736db9dc26e5f8f,Thing/Abstract/Event/Facilitate,0.5129,0.3348,0.4417,Normal,Type tres rare : 5 occurrence(s) sur 11948.,"Cette loi dite de modernisation du travail facilite les licenciements, réduit le barème d’indemnités et rend possible l’extension de la journée de trav"
698e0b4334efc5d3aac0f75b,Thing/Abstract/Event/Own,0.4444,0.4373,0.4416,Normal,Combinaison inhabituelle de features (Isolation Forest).,"ture à la présidentielle de 2027. Le patron du parti Les Républicains était privé de lumière depuis son départ du ministère de l'Intérieur, en octobre. Cette annonce coupe l'herbe sous le pied de ses "
6991cacd34efc5d3aac10189,Thing/Abstract/Event/Engender,0.5017,0.3514,0.4416,Normal,Combinaison inhabituelle de features (Isolation Forest).," sont confrontés à des situations de grande proximité physique. Conscients du malaise que cela peut provoquer, les instituts de formation travaillent sur la gestion des émotions, le respect du consent"
6992dafa34efc5d3aac10385,Thing/Abstract/Event/Own,0.4125,0.4854,0.4416,Normal,Combinaison inhabituelle de features (Isolation Forest).,", explique comment elle a trouvé un équilibre entre un temps partiel mal payé à l’hôpital public et son activité en libéral."
698b56c38f03efde04a87d4a,Thing/Abstract/Event/DiplomaticEvent/Gathering/DiplomaticGathering,0.4173,0.4777,0.4415,Normal,Combinaison inhabituelle de features (Isolation Forest).,"sés comme ""chair à canon"" par l'armée russe, a dénoncé, mardi, le n 2 de la diplomatie kényane. Une visite à Moscou à ce sujet est prévue."
6992daff34efc5d3aac1038d,Thing/Abstract/Event/Order,0.4367,0.4488,0.4415,Normal,Combinaison inhabituelle de features (Isolation Forest).,"L’ordre mondial était déjà dysfonctionnel avant la présidence de Donald Trump, estime, dans une tribune au "
699801376736db9dc26e5fa0,Thing/Abstract/Event/Addition,0.5482,0.2813,0.4415,Normal,Combinaison inhabituelle de features (Isolation Forest).,"La crise continue et semble même s’intensifier au club lillois, malade en Ligue 1, qui voit son chemin vers les huitième"
698cf25c9966a5e0139f0c60,Thing/Abstract/Event/Own,0.5033,0.3484,0.4414,Normal,Combinaison inhabituelle de features (Isolation Forest).,", habitante de cette petite ville. Elle a aussi ouvert le feu sur les forces de l'ordre et a abattu sa mère et son demi-frère, ont précisé les autorités."
698f08a334efc5d3aac0f9ec,Thing/Abstract/Event/Addition,0.399,0.5051,0.4414,Normal,Combinaison inhabituelle de features (Isolation Forest).,"e à une petite banque mettent en péril la crédibilité de l’ensemble du système politique, financier et judiciaire brésilien."
6992bc7834efc5d3aac1034f,Thing/Abstract/Event/Feeding,0.4676,0.402,0.4414,Normal,Combinaison inhabituelle de features (Isolation Forest).,"Alimentation, transports, logement, chauffage, achats d’équipement ou du quotidien Testez vos connaissances des "
69962e2e6736db9dc26e5aa7,Thing/Abstract/Event/Own,0.4883,0.371,0.4414,Normal,Combinaison inhabituelle de features (Isolation Forest).,"Les accusations portées à l’encontre du mouvement de Jean-Luc Mélenchon pour sa proximité avec la Jeune Garde, soupçonnée d’être impliquée dans la mort d’un militant d’extrême dro"
699693306736db9dc26e5b24,Thing/Abstract/Event/Addition,0.4892,0.3698,0.4414,Normal,Combinaison inhabituelle de features (Isolation Forest).,"ves nucléaires.Le dirigeant Kim Jong-un doit dévoiler les prochaines étapes du programme d'armement et de dissuasion de Pyongyang, volet atomique inclus, lors du congrès du pouvoir prévu d'ici la fin "
6997fedb6736db9dc26e5f87,Thing/Abstract/Event/Begin,0.3961,0.5094,0.4414,Normal,Combinaison inhabituelle de features (Isolation Forest).,"Malgré quelques maladresses en attaque en début de rencontre, Wemby a participé à la supériorité manifeste des siens, notamment en défense. Il a ma"
699d5dba6736db9dc26e6f0d,Thing/Abstract/Event/Feeding,0.5858,0.2247,0.4414,Normal,Combinaison inhabituelle de features (Isolation Forest).,"bée des loyers et à des logements souvent insalubres, de plus en plus d’étudiants doivent sacrifier alimentation, santé et réussite académique pour boucler leur budget chaque mois, alerte une enquête "
6996fa6e6736db9dc26e5c5e,Thing/Abstract/Event/Confess,0.4834,0.3782,0.4413,Normal,Combinaison inhabituelle de features (Isolation Forest).,"é à la prison à vie pour sa déclaration, avortée, de loi martiale, en décembre2024. Le tribunal l’a reconnu coupable d’avoir mené une insurrection. Il a toutefois échappé à la peine de mort requise pa"
6997fc846736db9dc26e5f81,Thing/Abstract/Event/Attack/OtherAttack,0.4078,0.4917,0.4413,Normal,Combinaison inhabituelle de features (Isolation Forest).,"u accès, depuis fin janvier, à 1,2 million de comptes du fichier national de données bancaires. Une intrusion qui met en lumière les ratés de la cybersécurité française, que déplorent plusieurs expert"
69988e016736db9dc26e6265,Thing/Abstract/Event/Murder,0.4427,0.4393,0.4413,Normal,Combinaison inhabituelle de features (Isolation Forest).,"s derrière elles. Pour la newsletter Darons Daronnes , elle décrit à Clara Georges l’opprobre qui s’abat sur ces mauvaises mères ."
698b36158f03efde04a87a8e,Thing/Abstract/Event/Discover,0.4856,0.3745,0.4412,Normal,Combinaison inhabituelle de features (Isolation Forest).,De multiples vulnérabilités ont été découvertes dans SolarWinds Web Help Desk. Elles permettent à un attaquant de provoquer une exécution de code a
698b79e28f03efde04a87e01,Thing/Abstract/Event/Arrest/CriminalArrest,0.4544,0.4216,0.4412,Normal,Nombre de noeuds inhabituel : 6.,"Plusieurs figures du Front des réformes ont été interpellées début février, après la publication d’un communiqué dénonçant la répression des manifestations. Cet"
698c7aaa9966a5e0139f0995,Thing/Abstract/Event/Pay,0.5007,0.352,0.4412,Normal,Combinaison inhabituelle de features (Isolation Forest).,"ent européen, sera financé par un emprunt de l’UE sur les marchés financiers et les intérêts seront payés par le budget européen."
698c840c9966a5e0139f09c5,Thing/Abstract/Event/Resignation,0.4328,0.4537,0.4412,Normal,Combinaison inhabituelle de features (Isolation Forest).,L’homme politique de 86ans a dû abandonner la présidence de l’Institut du monde arabe après la révélation de ses relations avec Jeffrey Epstei
698da96e9966a5e0139f0deb,Thing/Abstract/Event/Transfer,0.4636,0.4077,0.4412,Normal,Combinaison inhabituelle de features (Isolation Forest).," factices, et contraints de combattre en Ukraine. C'est le cas de plusieurs ressortissants kényans. Récit de Ludovic de Foucaud."
698e0b4934efc5d3aac0f762,Thing/Abstract/Event/Promote,0.4482,0.4308,0.4412,Normal,Combinaison inhabituelle de features (Isolation Forest).,"Les tensions actuelles entre Bruxelles et Washington mettent en lumière la dépendance numérique des Européens à l'égard des États-Unis. Chaque année, plus de 80 des dépens"
6996fcc86736db9dc26e5c72,Thing/Abstract/Event/MilitaryOperation/MilitaryExercice,0.3764,0.5383,0.4412,Normal,Combinaison inhabituelle de features (Isolation Forest).,"les multiple de 600 millimètres, capable selon les médias d’État de tirer des ogives nucléaires. La démonstration a eu lieu mercredi 17 février à Pyongyang, à l’approche du congrèsdu Parti des travail"
698c8fe49966a5e0139f0a4a,Thing/Abstract/Event/Transfer/TransferOfUnbiasedInformation,0.3702,0.5475,0.4411,Normal,Combinaison inhabituelle de features (Isolation Forest).,"ma Traoré dans une gendarmerie du Val-d'Oise, laCour de cassation a confirmé, mercredi, le non-lieu prononcé en août 2023 puis confirmé en mai 2024 en appel.L'avocat de la famille a annoncé saisir la "
698ec23d34efc5d3aac0f8f5,Thing/Abstract/Event/Own,0.5728,0.2435,0.4411,Normal,Combinaison inhabituelle de features (Isolation Forest).,"t moins conflictuel cette fois-ci. L'an dernier, le vice-président américain JD Vance avait attaqué ses alliés européens. Washington n'entend pas pour autant relâcher sa pression sur le continent. Sui"
6997143d6736db9dc26e5d01,Thing/Abstract/Event/Transfer/TransferOfUnbiasedInformation,0.4025,0.4989,0.4411,Normal,Combinaison inhabituelle de features (Isolation Forest).,"ine par la commission d’enquête de l’Assemblée nationale sur la sécurité des musées, a par ailleurs annoncé son président, le député LR Alexandre Portier."
699e2631ad1db2119a5fad25,Thing/Abstract/Event/Own,0.5456,0.2843,0.4411,Normal,Combinaison inhabituelle de features (Isolation Forest).,"Les Norvégiens de Bodo Glimt ont réussi l’exploit d’éliminer mardi 24février l’Inter Milan, grâce à leur victoire 3-1 à l’aller et 2-1 au retour en Italie."
698b4b028f03efde04a87cf8,Thing/Abstract/Event/Rape,0.5068,0.3424,0.441,Normal,Combinaison inhabituelle de features (Isolation Forest).,"é mardi un vaste appel à témoins après l'interpellation d'un homme de 79 ans, soupçonné de viols et agressions sexuelles aggravés commis sur 89 mineurs dans plusieurs pays entre 1967 et 2022, ainsi qu"
698c60dc9966a5e0139f08ec,Thing/Abstract/Event/Assuming,0.4381,0.4454,0.441,Normal,Type tres rare : 5 occurrence(s) sur 11948.,Les Jeux olympiques de Milan-Cortina s’étalent sur 22000 km² et sept zones de compétitions. Si la capitale lombarde est rodée à l’accueil des gran
698cd3e79966a5e0139f0c0c,Thing/Abstract/Event/Organise,0.5309,0.3062,0.441,Normal,Combinaison inhabituelle de features (Isolation Forest).,"Des élections en Ukraine ne seraient organisées qu'après ""un cessez-le-feu"" avec la Russie et l'obtention de ""garanties de sécurité"", a assuré merc"
698e0ff034efc5d3aac0f76b,Thing/Abstract/Event/Anticipate,0.4038,0.4969,0.441,Normal,Combinaison inhabituelle de features (Isolation Forest).,"En rupture avec la précédente programmation pluriannuelle de l'énergie PPE , qui prévoyait la fermeture de 14 réacteurs, la PPE3, présentée jeudi par le Premier ministre Sébastien Lecornu, a"
699c8d026736db9dc26e6d2f,Thing/Abstract/Event/Unknown,0.4689,0.3991,0.441,Normal,Combinaison inhabituelle de features (Isolation Forest).," Etats Connecticut, Delaware, Massachusetts, New Jersey, New York, Pennsylvanie et Rhode Island ont décrété l’état d’urgence. De nombreux vols sont annulés et des centaines de milliers de foyers étaie"
698da4be9966a5e0139f0dbe,Thing/Abstract/Event/Transfer,0.4929,0.3628,0.4409,Normal,Combinaison inhabituelle de features (Isolation Forest).," 2024 de la Première ministre de longue date Sheikh Hasina, renversée par un soulèvement populaire. Récit de Julien Dubois."
6996018c6736db9dc26e59f7,Thing/Abstract/Event/Unknown,0.4756,0.3887,0.4409,Normal,Combinaison inhabituelle de features (Isolation Forest).,"s’accentue sur le député insoumis . La porte-parole du gouvernement, Maud Bregeon, a appelé LFI à l’exclurede son groupe."
699c85f76736db9dc26e6d0d,Thing/Abstract/Event/Addition,0.4383,0.4447,0.4409,Normal,Nombre de noeuds inhabituel : 6.,"Des vivres et des médicaments sont collectés dans tout le pays et convoyés par la marine nationale vers l’île castriste. Le pays, sous sanctions de Washington depuis"
698ddc84ae5fe60d6c619e06,Thing/Abstract/Event/Move,0.5829,0.2278,0.4408,Normal,Combinaison inhabituelle de features (Isolation Forest).,"assant parfois 160 km/h, la tempête Nils a provoqué jeudi la mort d'un routier dans les Landes et s'orientait dans la matinée vers le sud-est de la France, après avoir provoqué des chutes d'arbres et "
6995c22d6736db9dc26e5856,Thing/Abstract/Event/Build,0.5016,0.3497,0.4408,Normal,Combinaison inhabituelle de features (Isolation Forest).,"La coalition des volontaires doit mettre en œuvre un bouclier aérien capable de protéger les villes ukrainiennes, et imposer un cadre humanitaire com"
698df87f34efc5d3aac0f6e4,Thing/Abstract/Event/DiplomaticEvent/Gathering/DiplomaticGathering,0.3519,0.5739,0.4407,Normal,Combinaison inhabituelle de features (Isolation Forest).,"Reçue pour la première fois par le président du Sénat, Gérard Larcher, l’élue qui avait été droguée par l"
698f68e634efc5d3aac0fc26,Thing/Abstract/Event/Use,0.4631,0.407,0.4407,Normal,Combinaison inhabituelle de features (Isolation Forest).,"Quelle est la place de l’Europe dans le spatial, et notamment de la France A quoi a servi l’ISS pendant plus de vingt-cinqans Alban Guyomarc’h, chercheur en droit des activités spatiales au"
699c33e06736db9dc26e6b8b,Thing/Abstract/Event/Image,0.4014,0.4996,0.4407,Normal,Combinaison inhabituelle de features (Isolation Forest).,"d’une importante base militaire du nord-est du pays, après leur départ récent de deux autres bases, marquant une nouvelle étape dans leur désengagement militaire en Syrie."
698bab3e8f03efde04a87eaa,Thing/Abstract/Event/Occurrence,0.505,0.3442,0.4406,Normal,Combinaison inhabituelle de features (Isolation Forest).,"Un adolescent de 13ans a expliqué qu’il tenait sa kippa à la main et se rendait à la synagogue, lorsque cinq personnes s’en sont prises à lui pour"
698ddb98e669de4344c82fdc,Thing/Abstract/Event/Estimate,0.4458,0.4328,0.4406,Normal,Combinaison inhabituelle de features (Isolation Forest).,"prochaines tensions avec Donald Trump, en s'efforçant de monter en puissance au sein de l'Alliance. Analyse de Gauthier Rybinski, chroniqueur international France 24."
6995aab36736db9dc26e57fb,Thing/Abstract/Event/Addition,0.4372,0.4457,0.4406,Normal,Combinaison inhabituelle de features (Isolation Forest).,re. Un retard de paiement de presqu’un mois qui provoque une vive inquiétude dans le service public et qui a poussé les autorités à réagir le gouvernement affirme qu’il ne s’agit pas d’un manque d’arg
699706256736db9dc26e5cb0,Thing/Abstract/Event/Addition,0.5201,0.3214,0.4406,Normal,Combinaison inhabituelle de features (Isolation Forest).," selon les territoires, d’après une étude de l’Agence nationale pour l’information sur le logement. Et se révèlent parfois inférieurs à ceux du parc social."
69995ee36736db9dc26e6444,Thing/Abstract/Event/Conjecture,0.4172,0.4756,0.4406,Normal,Combinaison inhabituelle de features (Isolation Forest).,"Alors que le gouvernement pensait, par une série de mesures, avoir désamorcé les tensions avec le monde agricole, la Confédération pa"
6999b0ed6736db9dc26e65a1,Thing/Abstract/Event,0.5425,0.2877,0.4406,Normal,Combinaison inhabituelle de features (Isolation Forest).,"Deux rassemblements qui se font fasse, séparés par un cordon de forces de l'ordre à Rennes. Le premier est organisé pour rendre hommage à Quentin Deranque, militant nationaliste décédé à Lyon la semai"
698b36138f03efde04a87a84,Thing/Abstract/Event/Degree,0.4851,0.3736,0.4405,Normal,Combinaison inhabituelle de features (Isolation Forest).," cabinet de sécurité israélien a étendu ses prérogatives notamment dans les zones A et B, enterrant un peu plus les accords d'Oslo."
698e0b4934efc5d3aac0f763,Thing/Abstract/Event/Consume,0.4625,0.4076,0.4405,Normal,Combinaison inhabituelle de features (Isolation Forest).,"umière la dépendance numérique des Européens à l'égard des États-Unis. Chaque année, plus de 80 des dépenses réalisées par les entreprises européennes pour le cloud et les logiciels sont versées aux a"
699db3bc14081821d1eea2fe,Thing/Abstract/Event/Addition,0.4424,0.4376,0.4405,Normal,Combinaison inhabituelle de features (Isolation Forest).,Entre 40 et 50 cm de neige sont tombés sur la majeure partie de la mégalopole américaine. Bravant les consignes
698ccf2a9966a5e0139f0c00,Thing/Abstract/Event/Conjecture,0.4725,0.3922,0.4404,Normal,Nombre de noeuds inhabituel : 6.,"ses à sa besace, mercredi aux Jeux de Milan-Cortina, grâce au biathlon et au ski de bosses. Elle en espère une quatrième avec le duo Guillaume Cizeron et Laurence Fournier Beaudry, engagé dans la soir"
698f378c34efc5d3aac0fac4,Thing/Abstract/Event/Destroy,0.4099,0.4862,0.4404,Normal,Combinaison inhabituelle de features (Isolation Forest).,du plutonium et sur l’étude des combustibles nucléaires à base de plutonium elle est aujourd’hui en démantèlement.
69930c4b34efc5d3aac10478,Thing/Abstract/Event/Own,0.5071,0.3403,0.4404,Normal,Combinaison inhabituelle de features (Isolation Forest).,ortina. Mais elle ne compte pas s’arrêter là et mise notamment sur le slalom masculin pour enrichir son palmarès.
699cb9906736db9dc26e6dd1,Thing/Abstract/Event/Unknown,0.5001,0.3509,0.4404,Normal,Nombre de noeuds inhabituel : 6.,"ogramme nucléaire iranien. Parallèlement, de nouvelles manifestations d’opposants au régime se sont déroulées dimanche à Téhéran et à Mashhad."
699cc9f26736db9dc26e6e1c,Thing/Abstract/Event/Target,0.576,0.2371,0.4404,Normal,Combinaison inhabituelle de features (Isolation Forest).," de Benyamin Nétanyahou, l’un des plus à droite de l’histoire d’Israël, a pris une série de mesures visant à accroître son contrôle sur la Cisjordanie."
6996cdc96736db9dc26e5ba1,Thing/Abstract/Event/Build,0.4653,0.4028,0.4403,Normal,Nombre de noeuds inhabituel : 6.,"Le ski-alpinisme fera sa première apparition aux Jeux d’hiver, jeudi, à Bormio, dans le nord de l’Italie. Les Français Em"
699708836736db9dc26e5cd4,Thing/Abstract/Event/Build,0.4653,0.4028,0.4403,Normal,Nombre de noeuds inhabituel : 6.,"Le ski-alpinisme fera sa première apparition aux Jeux d’hiver, jeudi, à Bormio, dans le nord de l’Italie. Les Français Em"
699cb0226736db9dc26e6d9f,Thing/Abstract/Event/War,0.4318,0.4532,0.4403,Normal,Combinaison inhabituelle de features (Isolation Forest).,"Un an après la conquête de la capitale du Nord-Kivu, l’Alliance Fleuve Congo/Mouvement du 23mars tente de mettre sous coupe"
699e2d35ad1db2119a5fad33,Thing/Abstract/Event/DiplomaticEvent/Gathering/DiplomaticGathering,0.4525,0.422,0.4403,Normal,Combinaison inhabituelle de features (Isolation Forest).,a justice par le ministère de l’intérieur et la dissolution de plusieurs groupes est envisagée. Une réunion interministérielle s’est tenue mardi à l’Elysée en présence du chef de l’Etat.
698cb7c19966a5e0139f0b89,Thing/Abstract/Event/Transfer/TransferOfUnbiasedInformation,0.4088,0.4874,0.4402,Normal,Combinaison inhabituelle de features (Isolation Forest).,"ppel, le verrou principal qui empêche aujourd’hui l’union de la droite avec l’extrême droite saute, estime la politiste Périne Schir, dans une tribune au Monde Jordan Bardella, le plan B du Rassemblem"
69957d93be23d23515bb6ba8,Thing/Abstract/Event/Interrogate,0.4224,0.4669,0.4402,Normal,Combinaison inhabituelle de features (Isolation Forest).,"uveau de retirer les Etats-Unis de l’Agence internationale de l’énergie, jugée trop dominée par les questions climatiques."
6997062f6736db9dc26e5cb8,Thing/Abstract/Event/Own,0.3943,0.5089,0.4401,Normal,Combinaison inhabituelle de features (Isolation Forest).,"ne controverse agite l’actuelle édition de la Berlinale, qui se déroule jusqu’au 22février. Lors de leur conférence de presse inaugurale, les membres du jury ont refusé de commenter la situation pales"
698c52cd9966a5e0139f089f,Thing/Abstract/Event/Own,0.4812,0.3782,0.44,Normal,Combinaison inhabituelle de features (Isolation Forest).,"nnel de Fort-de-France n’a pas suivi les réquisitions du parquet et a condamné 7des 13prévenus pour leurs actions durant les émeutes de 2021, à des peines allant de six mois à deux ans de prison."
699dacd014081821d1eea2e9,Thing/Abstract/Event/Locatedat,0.4819,0.3772,0.44,Normal,Combinaison inhabituelle de features (Isolation Forest).,"e ""Ténor de guerre"" éd. Marchialy, 2026 , Cyrille Amoursky, journaliste, reporter de guerre, auteur de ""Ukraïna, un peuple en guerre"" éd. Cerf, 2026 , et Mélina Huet, reporter à France 24."
698b41a58f03efde04a87ca5,Thing/Abstract/Event/Discover,0.5293,0.3058,0.4399,Normal,Combinaison inhabituelle de features (Isolation Forest).,De multiples vulnérabilités ont été découvertes dans les produits Axis. Certaines d'entre elles permettent à un attaquant de provoquer une exécutio
698ec23b34efc5d3aac0f8ed,Thing/Abstract/Event/Put,0.4414,0.4376,0.4399,Normal,Combinaison inhabituelle de features (Isolation Forest).,"O comme contrevenant à la Charte olympique. L’Ukrainien, qui avait de vraies chances de médaille, a déposé un recours devant le Tribunal arbitral du sport."
698f89b934efc5d3aac0fcc4,Thing/Abstract/Event/Begin,0.4365,0.4451,0.4399,Normal,Nombre de noeuds inhabituel : 6.,"Des négociations entre les deux pays ont repris il y a une semaine à Oman, mais leur poursuite demeure incertaine. Le président américain a menacé "
69905a9734efc5d3aac0fe58,Thing/Abstract/Event/Addition,0.4553,0.4167,0.4399,Normal,Combinaison inhabituelle de features (Isolation Forest).,"t à la main, est aujourd’hui concurrencé par le radis rouge, propulsé par les maraîchers hollandais et cultivé de manière mécanisée, observe Laurence Girard, journaliste au service Economie du Monde ."
6991244a34efc5d3aac1002a,Thing/Abstract/Event/Advise,0.4445,0.4329,0.4399,Normal,Nombre de noeuds inhabituel : 6.,nvitée par le Collège de France à la chaire L’invention de l’Europe par les langues et les cultures proposait de répondre à la déraison qui s’est emparée du monde en repensant le socialisme comme une 
6991a7a534efc5d3aac1011f,Thing/Abstract/Event/Transfer/TransferOfUnbiasedInformation,0.4116,0.4823,0.4399,Normal,Combinaison inhabituelle de features (Isolation Forest).,"De midi à 13 heures, le député Rassemblement national répond aux questions d’Alexandra Bensaid France Inter , Alix Bouilhaguet France Télévisions et Françoise F"
69986add6736db9dc26e615a,Thing/Abstract/Event/Occurrence,0.5094,0.3356,0.4399,Normal,Combinaison inhabituelle de features (Isolation Forest).," Maroc depuis la finale de la Coupe d'Afrique des nations 2025 mi-janvier, qui avait été émaillée d'incidents."
6998aed56736db9dc26e630e,Thing/Abstract/Event/Turn,0.4475,0.4286,0.4399,Normal,Combinaison inhabituelle de features (Isolation Forest).,"t. Avec sa 3 place, Quentin Fillon Maillet est devenu le Français le plus médaillé aux Jeux, toutes éditions confondues."
699d916a6736db9dc26e6ff6,Thing/Abstract/Event/Resignation,0.4702,0.3944,0.4399,Normal,Combinaison inhabituelle de features (Isolation Forest).,"Malgré la fatigue de la population, les affaires de corruption et le renvoi de son bras droit, Andriy Yermak, fin 2025, le président ukrainien n’a jamais vu sa cote de popular"
698dc1bbc6eaab43a9ad77bb,Thing/Abstract/Event/Mix,0.4369,0.4442,0.4398,Normal,Combinaison inhabituelle de features (Isolation Forest).,"vescence qui ferait presque perdre de vue la question essentielle de la protection de la vie privée associée à ces lunettes intelligentes , remarque Isabelle Chaperon, chroniqueuse au service Economie"
6997087c6736db9dc26e5cc4,Thing/Abstract/Event/Alternative,0.5754,0.2365,0.4398,Normal,Combinaison inhabituelle de features (Isolation Forest).,Vaut-il mieux changer de fenêtres ou isoler ses combles Peut-on vraiment isoler sa maison pour un euro Nous avons répondu aux questions 
6998536d6736db9dc26e6106,Thing/Abstract/Event/Chase,0.4127,0.4804,0.4398,Normal,Nombre de noeuds inhabituel : 6.,"À Villeurbanne, près de Lyon, les militants de La France insoumise poursuivent leur campagne municipale malgré le climatpolitiquetendu provoqué par la mort de QuentinDeranque. En"
699b49346736db9dc26e697d,Thing/Abstract/Event/Celebration,0.4491,0.4258,0.4398,Normal,Combinaison inhabituelle de features (Isolation Forest).,"Le festival de cinéma a attribué samedi l’Ours d’or à Yellow Letters , de l’Allemand Ilker Çatak, qui dénonce l"
698cbc6e9966a5e0139f0bb6,Thing/Abstract/Event/Election,0.4373,0.4433,0.4397,Normal,Combinaison inhabituelle de features (Isolation Forest).,"e 2027, cette date était très attendue au sein du Rassemblement national et chez les postulants à l’élection."
6996d2766736db9dc26e5bc8,Thing/Abstract/Event/Accompany,0.3912,0.5126,0.4397,Normal,Combinaison inhabituelle de features (Isolation Forest).,"lympiques, jeudi à Bormio Italie . Elle a accepté de visualiser, pour Le Monde , le scénario qui la conduirait à la médaille d’or."
699790976736db9dc26e5efa,Thing/Abstract/Event/Interrogate,0.4194,0.47,0.4397,Normal,Combinaison inhabituelle de features (Isolation Forest).,"Dans l’établissement francilien, mis en cause pour des pratiques d’enfermement non conforme de patients mineurs, l’agence régionale de santé d’Il"
69986add6736db9dc26e6159,Thing/Abstract/Event/Coloring,0.5372,0.2934,0.4397,Normal,Combinaison inhabituelle de features (Isolation Forest).," détenus au Maroc depuis la finale de la Coupe d'Afrique des nations 2025 mi-janvier, qui avait été émaillée d'incidents."
699c96656736db9dc26e6d5f,Thing/Abstract/Event/Part,0.3687,0.5462,0.4397,Normal,Type tres rare : 5 occurrence(s) sur 11948.,"allée en France depuis 2018, cette intérimaire d’une entreprise d’électricité située dans la Vienne fait partie de ces femmes évoluant dans des métiers dits masculins ."
698df17434efc5d3aac0f6c5,Thing/Abstract/Event/Decide,0.483,0.3745,0.4396,Normal,Combinaison inhabituelle de features (Isolation Forest).,"du parti Les Républicains l’a annoncé jeudi, dans un message envoyé à plusieurs parlementaires. Une décision que j’ai beaucoup mûrie , écrit l’ancien ministre de l’intérieur."
