event_id,type,cluster_id,cluster_label,is_noise,is_quasi_dup
69975aac6736db9dc26e5e7a,Thing/Abstract/Event/Own,-1,non-clustere,True,False
69975aac6736db9dc26e5e7b,Thing/Abstract/Event/Turn,-1,non-clustere,True,False
69975aac6736db9dc26e5e7c,Thing/Abstract/Event/Accept,-1,non-clustere,True,False
69975aac6736db9dc26e5e7d,Thing/Abstract/Event/Transfer/TransferOfUnbiasedInformation,481,assemblée | nationale | commission,False,False
69975aac6736db9dc26e5e7e,Thing/Abstract/Event/Transfer/TransferOfUnbiasedInformation,481,assemblée | nationale | commission,False,False
69975cfd6736db9dc26e5e80,Thing/Abstract/Event/Identify,576,néerlandais | chute | traduit,False,False
69975cfd6736db9dc26e5e81,Thing/Abstract/Event/Benefit,576,néerlandais | chute | traduit,False,False
69975cfd6736db9dc26e5e82,Thing/Abstract/Event/Own,576,néerlandais | chute | traduit,False,False
69975cfe6736db9dc26e5e83,Thing/Abstract/Event/Unknown,-1,non-clustere,True,False
69975cfe6736db9dc26e5e84,Thing/Abstract/Event/Addition,526,ferroviaire | gares | trajets,False,False
69975d066736db9dc26e5e86,Thing/Abstract/Event/Require,475,trois | allant | an,False,False
69975d066736db9dc26e5e87,Thing/Abstract/Event,476,finale | mi | janvier,False,False
69975d066736db9dc26e5e88,Thing/Abstract/Event/Sporting,476,finale | mi | janvier,False,False
69975d066736db9dc26e5e89,Thing/Abstract/Event/Win,476,finale | mi | janvier,False,False
69975d0a6736db9dc26e5e8b,Thing/Abstract/Event/Transfer/TransferOfUnbiasedInformation,397,musique | album | influences,False,False
69975d0a6736db9dc26e5e8c,Thing/Abstract/Event/Accept,397,musique | album | influences,False,False
69975d0a6736db9dc26e5e8d,Thing/Abstract/Event/Succeed,397,musique | album | influences,False,False
69975d0a6736db9dc26e5e8e,Thing/Abstract/Event/Addition,397,musique | album | influences,False,False
699761bf6736db9dc26e5e91,Thing/Abstract/Event/Arrest/CriminalArrest,521,allégations | andrew | jeudi,False,True
699761bf6736db9dc26e5e92,Thing/Abstract/Event/Put,521,allégations | andrew | jeudi,False,False
699761bf6736db9dc26e5e93,Thing/Abstract/Event/Judgment,-1,non-clustere,True,True
699761bf6736db9dc26e5e94,Thing/Abstract/Event/Tape,603,epstein | affaire | jeffrey,False,False
699761bf6736db9dc26e5e95,Thing/Abstract/Event/Engender,603,epstein | affaire | jeffrey,False,False
699761bf6736db9dc26e5e96,Thing/Abstract/Event,603,epstein | affaire | jeffrey,False,False
699761bf6736db9dc26e5e97,Thing/Abstract/Event/Math,590,face | contestation | grandissante,False,False
699761bf6736db9dc26e5e98,Thing/Abstract/Event/Build,-1,non-clustere,True,False
699761bf6736db9dc26e5e99,Thing/Abstract/Event/Transfer/TransferOfUnbiasedInformation,268,élites | égard | autres,False,False
699761bf6736db9dc26e5e9a,Thing/Abstract/Event/Transfer/TransferOfUnbiasedInformation,268,élites | égard | autres,False,False
699761bf6736db9dc26e5e9b,Thing/Abstract/Event,268,élites | égard | autres,False,False
699761bf6736db9dc26e5e9c,Thing/Abstract/Event/Addition,521,allégations | andrew | jeudi,False,True
699761bf6736db9dc26e5e9d,Thing/Abstract/Event/Addition,268,élites | égard | autres,False,False
699761bf6736db9dc26e5e9e,Thing/Abstract/Event/Addition,268,élites | égard | autres,False,False
699764046736db9dc26e5ea0,Thing/Abstract/Event/Want,-1,non-clustere,True,False
699764046736db9dc26e5ea1,Thing/Abstract/Event/Embody,-1,non-clustere,True,False
699764046736db9dc26e5ea2,Thing/Abstract/Event/Break,-1,non-clustere,True,False
699764046736db9dc26e5ea3,Thing/Abstract/Event/Try,-1,non-clustere,True,False
69976b116736db9dc26e5ea5,Thing/Abstract/Event/Judgment,487,placé | annoncé | appel,False,False
69976b116736db9dc26e5ea6,Thing/Abstract/Event/Own,487,placé | annoncé | appel,False,False
69976b116736db9dc26e5ea7,Thing/Abstract/Event/Judgment,487,placé | annoncé | appel,False,False
69976b116736db9dc26e5ea8,Thing/Abstract/Event/Put,487,placé | annoncé | appel,False,False
69976b116736db9dc26e5ea9,Thing/Abstract/Event/Transfer/TransferOfUnbiasedInformation,487,placé | annoncé | appel,False,False
69976b116736db9dc26e5eaa,Thing/Abstract/Event/Addition,487,placé | annoncé | appel,False,False
6997746f6736db9dc26e5eac,Thing/Abstract/Event/Gathering/NonDiplomaticGathering,-1,non-clustere,True,False
6997746f6736db9dc26e5ead,Thing/Abstract/Event/Dedicate,-1,non-clustere,True,False
6997746f6736db9dc26e5eae,Thing/Abstract/Event/Own,342,procès | 2024 | séisme,False,False
6997746f6736db9dc26e5eaf,Thing/Abstract/Event/Partof,342,procès | 2024 | séisme,False,False
6997746f6736db9dc26e5eb0,Thing/Abstract/Event/Stop,342,procès | 2024 | séisme,False,False
6997746f6736db9dc26e5eb1,Thing/Abstract/Event/Help,342,procès | 2024 | séisme,False,False
699774766736db9dc26e5eb3,Thing/Abstract/Event/Unknown,-1,non-clustere,True,False
699774766736db9dc26e5eb4,Thing/Abstract/Event/Transfer/TransferOfUnbiasedInformation,-1,non-clustere,True,False
699774766736db9dc26e5eb5,Thing/Abstract/Event/Transfer/TransferOfUnbiasedInformation,-1,non-clustere,True,False
699774766736db9dc26e5eb6,Thing/Abstract/Event/Addition,-1,non-clustere,True,False
699776ca6736db9dc26e5eb8,Thing/Abstract/Event/Banish,523,étudiants | nombreux | alimentation,False,False
699776ca6736db9dc26e5eb9,Thing/Abstract/Event/Benefit,523,étudiants | nombreux | alimentation,False,False
699776ca6736db9dc26e5eba,Thing/Abstract/Event/Transfer/TransferOfUnbiasedInformation,523,étudiants | nombreux | alimentation,False,False
699776cb6736db9dc26e5ebb,Thing/Abstract/Event/Own,523,étudiants | nombreux | alimentation,False,False
6997792b6736db9dc26e5ebd,Thing/Abstract/Event/Attack/CyberAttack,447,européen | produits | risques,False,False
6997792c6736db9dc26e5ebe,Thing/Abstract/Event/Own,447,européen | produits | risques,False,False
6997792c6736db9dc26e5ebf,Thing/Abstract/Event/Force,447,européen | produits | risques,False,False
6997792e6736db9dc26e5ec0,Thing/Abstract/Event/About,447,européen | produits | risques,False,False
699779306736db9dc26e5ec1,Thing/Abstract/Event/Reject,453,etats | unis | climatique,False,False
699779316736db9dc26e5ec2,Thing/Abstract/Event/Operate,453,etats | unis | climatique,False,False
699779316736db9dc26e5ec3,Thing/Abstract/Event/Order,453,etats | unis | climatique,False,False
699779326736db9dc26e5ec4,Thing/Abstract/Event/Undertake,453,etats | unis | climatique,False,False
699779326736db9dc26e5ec5,Thing/Abstract/Event/Own,453,etats | unis | climatique,False,False
699779326736db9dc26e5ec6,Thing/Abstract/Event,453,etats | unis | climatique,False,False
699779326736db9dc26e5ec8,Thing/Abstract/Event/Hire,135,gaza | hamas | sécuritaire,False,False
699779326736db9dc26e5ec9,Thing/Abstract/Event/Name,135,gaza | hamas | sécuritaire,False,False
699779336736db9dc26e5eca,Thing/Abstract/Event/Take,135,gaza | hamas | sécuritaire,False,False
699779336736db9dc26e5ecb,Thing/Abstract/Event/Give,135,gaza | hamas | sécuritaire,False,False
699779346736db9dc26e5ecc,Thing/Abstract/Event/Transfer/TransferOfUnbiasedInformation,135,gaza | hamas | sécuritaire,False,False
699779346736db9dc26e5ecd,Thing/Abstract/Event/Name,135,gaza | hamas | sécuritaire,False,False
699779346736db9dc26e5ece,Thing/Abstract/Event/Transfer,135,gaza | hamas | sécuritaire,False,False
699779356736db9dc26e5ecf,Thing/Abstract/Event/Addition,-1,non-clustere,True,False
6997802d6736db9dc26e5ed1,Thing/Abstract/Event/Sentence,475,trois | allant | an,False,True
6997802d6736db9dc26e5ed2,Thing/Abstract/Event/Move,475,trois | allant | an,False,True
6997802e6736db9dc26e5ed3,Thing/Abstract/Event/Own,475,trois | allant | an,False,True
6997802e6736db9dc26e5ed4,Thing/Abstract/Event/Sporting,475,trois | allant | an,False,True
6997802e6736db9dc26e5ed5,Thing/Abstract/Event/Coloring,476,finale | mi | janvier,False,True
6997802e6736db9dc26e5ed6,Thing/Abstract/Event/Occurrence,476,finale | mi | janvier,False,True
699782836736db9dc26e5ed8,Thing/Abstract/Event/Sentence,488,condamné | prison | ans,False,False
699782836736db9dc26e5ed9,Thing/Abstract/Event/Own,488,condamné | prison | ans,False,False
699782836736db9dc26e5eda,Thing/Abstract/Event/Transfer/TransferOfUnbiasedInformation,487,placé | annoncé | appel,False,False
699782836736db9dc26e5edb,Thing/Abstract/Event/Own,487,placé | annoncé | appel,False,True
699782836736db9dc26e5edc,Thing/Abstract/Event/Own,487,placé | annoncé | appel,False,True
699782846736db9dc26e5edd,Thing/Abstract/Event/Transfer/TransferOfUnbiasedInformation,487,placé | annoncé | appel,False,False
699782846736db9dc26e5ede,Thing/Abstract/Event/Addition,487,placé | annoncé | appel,False,False
699782856736db9dc26e5ee0,Thing/Abstract/Event/Judgment,-1,non-clustere,True,False
699782856736db9dc26e5ee1,Thing/Abstract/Event/Own,-1,non-clustere,True,False
699782856736db9dc26e5ee2,Thing/Abstract/Event/Attend,382,ivoire | afrique | retour,False,False
699782856736db9dc26e5ee3,Thing/Abstract/Event/Own,382,ivoire | afrique | retour,False,False
699782856736db9dc26e5ee4,Thing/Abstract/Event/Publish,382,ivoire | afrique | retour,False,False
6997873d6736db9dc26e5ee6,Thing/Abstract/Event/Transfer/TransferOfUnbiasedInformation,-1,non-clustere,True,False
6997873d6736db9dc26e5ee7,Thing/Abstract/Event/Move,-1,non-clustere,True,False
6997873d6736db9dc26e5ee8,Thing/Abstract/Event/Unknown,-1,non-clustere,True,False
6997873d6736db9dc26e5ee9,Thing/Abstract/Event/Threaten,258,sanctions | fortes | esprits,False,False
69978e456736db9dc26e5eeb,Thing/Abstract/Event/Move,91,harrop | emily | thibault,False,False
69978e456736db9dc26e5eec,Thing/Abstract/Event/SportEvent,91,harrop | emily | thibault,False,False
69978e476736db9dc26e5eed,Thing/Abstract/Event/Give,91,harrop | emily | thibault,False,False
69978e476736db9dc26e5eee,Thing/Abstract/Event/Sporting,174,slalom | masculin | enrichir,False,False
69978e476736db9dc26e5eef,Thing/Abstract/Event/Hold,174,slalom | masculin | enrichir,False,False
69978e486736db9dc26e5ef0,Thing/Abstract/Event/Own,-1,non-clustere,True,False
69978e486736db9dc26e5ef1,Thing/Abstract/Event/Addition,91,harrop | emily | thibault,False,True
69978e486736db9dc26e5ef2,Thing/Abstract/Event/Addition,91,harrop | emily | thibault,False,False
69978e4f6736db9dc26e5ef4,Thing/Abstract/Event/Battle,-1,non-clustere,True,False
69978e4f6736db9dc26e5ef5,Thing/Abstract/Event/Unknown,-1,non-clustere,True,False
69978e4f6736db9dc26e5ef6,Thing/Abstract/Event/Destroy,-1,non-clustere,True,False
69978e506736db9dc26e5ef7,Thing/Abstract/Event/Unknown,398,cinéma | film | monde,False,False
69978e516736db9dc26e5ef8,Thing/Abstract/Event/Transfer/TransferOfUnbiasedInformation,398,cinéma | film | monde,False,False
699790976736db9dc26e5efa,Thing/Abstract/Event/Interrogate,627,patients | france | hospitaliers,False,False
699790986736db9dc26e5efb,Thing/Abstract/Event/Sentence,627,patients | france | hospitaliers,False,False
699790986736db9dc26e5efc,Thing/Abstract/Event/Partof,628,fermeture | hospitalisation | services,False,False
699790986736db9dc26e5efd,Thing/Abstract/Event/Transfer/TransferOfUnbiasedInformation,628,fermeture | hospitalisation | services,False,False
699790996736db9dc26e5efe,Thing/Abstract/Event/Close,628,fermeture | hospitalisation | services,False,False
699790996736db9dc26e5eff,Thing/Abstract/Event/Confine,628,fermeture | hospitalisation | services,False,False
699790996736db9dc26e5f00,Thing/Abstract/Event/Admit,628,fermeture | hospitalisation | services,False,False
6997909b6736db9dc26e5f01,Thing/Abstract/Event/Addition,628,fermeture | hospitalisation | services,False,False
699792eb6736db9dc26e5f03,Thing/Abstract/Event/Transfer/TransferOfUnbiasedInformation,-1,non-clustere,True,False
699792ec6736db9dc26e5f04,Thing/Abstract/Event/Threaten,-1,non-clustere,True,False
699792ec6736db9dc26e5f05,Thing/Abstract/Event/Own,-1,non-clustere,True,False
699792ec6736db9dc26e5f06,Thing/Abstract/Event/Unknown,-1,non-clustere,True,False
699792ef6736db9dc26e5f08,Thing/Abstract/Event/Unknown,-1,non-clustere,True,False
699792ef6736db9dc26e5f09,Thing/Abstract/Event/Leave,-1,non-clustere,True,False
699792f16736db9dc26e5f0b,Thing/Abstract/Event/Move,-1,non-clustere,True,False
699792f16736db9dc26e5f0c,Thing/Abstract/Event/Own,-1,non-clustere,True,True
699792f16736db9dc26e5f0d,Thing/Abstract/Event/Unknown,-1,non-clustere,True,False
699792f16736db9dc26e5f0e,Thing/Abstract/Event/Own,-1,non-clustere,True,True
699799f26736db9dc26e5f10,Thing/Abstract/Event/Move,82,lui | sont | personnes,False,False
699799f26736db9dc26e5f11,Thing/Abstract/Event/Transfer/TransferOfUnbiasedInformation,82,lui | sont | personnes,False,False
699799f26736db9dc26e5f12,Thing/Abstract/Event/Own,82,lui | sont | personnes,False,False
699799f26736db9dc26e5f13,Thing/Abstract/Event/Organise,82,lui | sont | personnes,False,False
699799f26736db9dc26e5f14,Thing/Abstract/Event/Addition,82,lui | sont | personnes,False,False
69979c8f6736db9dc26e5f16,Thing/Abstract/Event/Celebrate,31,jong | kim | nord,False,False
69979c8f6736db9dc26e5f17,Thing/Abstract/Event,31,jong | kim | nord,False,True
69979c8f6736db9dc26e5f18,Thing/Abstract/Event/Transfer/TransferOfUnbiasedInformation,31,jong | kim | nord,False,False
69979c8f6736db9dc26e5f19,Thing/Abstract/Event,31,jong | kim | nord,False,True
69979c8f6736db9dc26e5f1a,Thing/Abstract/Event/Own,30,kim | jong | yo,False,False
69979c8f6736db9dc26e5f1b,Thing/Abstract/Event/Transfer/TransferOfUnbiasedInformation,-1,non-clustere,True,False
69979c906736db9dc26e5f1c,Thing/Abstract/Event/Fulfilling,631,nouveautés | commune | votre,False,False
69979c906736db9dc26e5f1d,Thing/Abstract/Event/Turn,631,nouveautés | commune | votre,False,False
69979c906736db9dc26e5f1e,Thing/Abstract/Event/Organise,631,nouveautés | commune | votre,False,False
69979c906736db9dc26e5f1f,Thing/Abstract/Event/Alternative,631,nouveautés | commune | votre,False,False
6997a0ff6736db9dc26e5f21,Thing/Abstract/Event/Arrest/CriminalArrest,503,manquement | arrêté | charles,False,False
6997a0ff6736db9dc26e5f22,Thing/Abstract/Event/Investigation/CriminalInvestigation,-1,non-clustere,True,False
6997a0ff6736db9dc26e5f23,Thing/Abstract/Event/Conjecture,603,epstein | affaire | jeffrey,False,False
6997a0ff6736db9dc26e5f24,Thing/Abstract/Event/Give,603,epstein | affaire | jeffrey,False,False
6997a0ff6736db9dc26e5f25,Thing/Abstract/Event/Addition,503,manquement | arrêté | charles,False,False
6997b3ba6736db9dc26e5f27,Thing/Abstract/Event/Operate,29,grève | milei | jeudi,False,False
6997b3ba6736db9dc26e5f28,Thing/Abstract/Event/Want,29,grève | milei | jeudi,False,False
6997b3ba6736db9dc26e5f29,Thing/Abstract/Event/Admire,29,grève | milei | jeudi,False,False
6997b3ba6736db9dc26e5f2a,Thing/Abstract/Event/Demonstration,29,grève | milei | jeudi,False,False
6997b3ba6736db9dc26e5f2b,Thing/Abstract/Event/Unknown,29,grève | milei | jeudi,False,False
6997b3ba6736db9dc26e5f2c,Thing/Abstract/Event/Move,458,ont | personnes | interpellées,False,False
6997b3ba6736db9dc26e5f2d,Thing/Abstract/Event/Unknown,458,ont | personnes | interpellées,False,False
6997b3ba6736db9dc26e5f2e,Thing/Abstract/Event/Arrest/CriminalArrest,458,ont | personnes | interpellées,False,False
6997b3ba6736db9dc26e5f2f,Thing/Abstract/Event/Degree,29,grève | milei | jeudi,False,False
6997c1ca6736db9dc26e5f31,Thing/Abstract/Event/Move,-1,non-clustere,True,False
6997c1ca6736db9dc26e5f32,Thing/Abstract/Event/Transfer/TransferOfUnbiasedInformation,67,tir | propalestiniens | militants,False,False
6997c1ca6736db9dc26e5f33,Thing/Abstract/Event/Transfer/TransferOfUnbiasedInformation,-1,non-clustere,True,False
6997c1cd6736db9dc26e5f35,Thing/Abstract/Event/Cost,53,politiques | prisonniers | ont,False,False
6997c1cd6736db9dc26e5f36,Thing/Abstract/Event/Free,53,politiques | prisonniers | ont,False,False
6997cb2c6736db9dc26e5f38,Thing/Abstract/Event/Transfer/TransferOfUnbiasedInformation,54,amnistie | générale | loi,False,False
6997cb2c6736db9dc26e5f39,Thing/Abstract/Event/Judgment,54,amnistie | générale | loi,False,False
6997cb2c6736db9dc26e5f3a,Thing/Abstract/Event/Transfer/TransferOfUnbiasedInformation,53,politiques | prisonniers | ont,False,False
6997cb2c6736db9dc26e5f3b,Thing/Abstract/Event/Engender,53,politiques | prisonniers | ont,False,False
6997cd836736db9dc26e5f3d,Thing/Abstract/Event/Unknown,400,gauche | extrême | soit,False,False
6997cd836736db9dc26e5f3e,Thing/Abstract/Event/DiplomaticEvent/Gathering/DiplomaticGathering,400,gauche | extrême | soit,False,False
6997cd836736db9dc26e5f3f,Thing/Abstract/Event/Battle,400,gauche | extrême | soit,False,False
6997cd836736db9dc26e5f40,Thing/Abstract/Event/Alternative,400,gauche | extrême | soit,False,False
6997cd8a6736db9dc26e5f42,Thing/Abstract/Event/Transfer/TransferOfUnbiasedInformation,136,gaza | reconstruction | cessez,False,False
6997cd8a6736db9dc26e5f43,Thing/Abstract/Event/Begin,136,gaza | reconstruction | cessez,False,False
6997cd8a6736db9dc26e5f44,Thing/Abstract/Event/Last,-1,non-clustere,True,False
6997cd8a6736db9dc26e5f45,Thing/Abstract/Event/Emphasizing,-1,non-clustere,True,False
6997cd8a6736db9dc26e5f46,Thing/Abstract/Event/Addition,-1,non-clustere,True,False
6997e76f6736db9dc26e5f48,Thing/Abstract/Event/Arrest/CriminalArrest,-1,non-clustere,True,False
6997e76f6736db9dc26e5f49,Thing/Abstract/Event/Discover,513,sont | ex | andrew,False,False
6997e7716736db9dc26e5f4b,Thing/Abstract/Event/Transfer,-1,non-clustere,True,False
6997e7716736db9dc26e5f4c,Thing/Abstract/Event/Move,-1,non-clustere,True,False
6997e7716736db9dc26e5f4d,Thing/Abstract/Event/Addition,-1,non-clustere,True,False
6997e7736736db9dc26e5f4f,Thing/Abstract/Event/Sustain,402,netflix | offre | alors,False,False
6997e7736736db9dc26e5f50,Thing/Abstract/Event/See,402,netflix | offre | alors,False,False
6997e7736736db9dc26e5f51,Thing/Abstract/Event/Transfer/TransferOfUnbiasedInformation,402,netflix | offre | alors,False,False
6997e7736736db9dc26e5f52,Thing/Abstract/Event/Unknown,402,netflix | offre | alors,False,False
6997e7736736db9dc26e5f53,Thing/Abstract/Event/Image,402,netflix | offre | alors,False,False
6997e7736736db9dc26e5f54,Thing/Abstract/Event/Attack/OtherAttack,270,tirs | retenti | ont,False,False
6997e7736736db9dc26e5f55,Thing/Abstract/Event/Addition,270,tirs | retenti | ont,False,False
6997e7746736db9dc26e5f57,Thing/Abstract/Event/Arrest/CriminalArrest,101,intimidation | critiques | uludag,False,False
6997e7746736db9dc26e5f58,Thing/Abstract/Event/Unknown,101,intimidation | critiques | uludag,False,False
6997e7746736db9dc26e5f59,Thing/Abstract/Event/StateRepression,101,intimidation | critiques | uludag,False,False
6997e7746736db9dc26e5f5a,Thing/Abstract/Event/Threaten,101,intimidation | critiques | uludag,False,False
6997e7746736db9dc26e5f5b,Thing/Abstract/Event/Addition,101,intimidation | critiques | uludag,False,False
6997e7786736db9dc26e5f5d,Thing/Abstract/Event/Gathering/NonDiplomaticGathering,-1,non-clustere,True,False
6997e7786736db9dc26e5f5e,Thing/Abstract/Event/Anticipate,658,lyon | sont | rennes,False,False
6997e7786736db9dc26e5f5f,Thing/Abstract/Event/Forbid,658,lyon | sont | rennes,False,False
6997e7786736db9dc26e5f60,Thing/Abstract/Event/Unknown,-1,non-clustere,True,False
6997e7786736db9dc26e5f61,Thing/Abstract/Event/Build,-1,non-clustere,True,False
6997e7786736db9dc26e5f62,Thing/Abstract/Event/Threaten,-1,non-clustere,True,False
6997e7786736db9dc26e5f63,Thing/Abstract/Event/Unknown,630,jordan | bardella | 2027,False,False
6997e7786736db9dc26e5f64,Thing/Abstract/Event/Own,630,jordan | bardella | 2027,False,False
6997e7786736db9dc26e5f65,Thing/Abstract/Event/Move,630,jordan | bardella | 2027,False,False
6997e7786736db9dc26e5f67,Thing/Abstract/Event/Organise,478,maine | vigicrues | loire,False,False
6997e7786736db9dc26e5f68,Thing/Abstract/Event/Break,478,maine | vigicrues | loire,False,False
6997e7786736db9dc26e5f69,Thing/Abstract/Event/Continue,478,maine | vigicrues | loire,False,False
6997e9c26736db9dc26e5f6b,Thing/Abstract/Event/Transfer/TransferOfUnbiasedInformation,10,agence | équipes | flux,False,False
6997e9c26736db9dc26e5f6c,Thing/Abstract/Event/Fail,10,agence | équipes | flux,False,False
6997e9c26736db9dc26e5f6d,Thing/Abstract/Event/Build,10,agence | équipes | flux,False,False
6997e9c26736db9dc26e5f6e,Thing/Abstract/Event/Degree,10,agence | équipes | flux,False,False
6997f3226736db9dc26e5f70,Thing/Abstract/Event/Destroy,313,ont | nuit | drones,False,False
6997f57a6736db9dc26e5f72,Thing/Abstract/Event/Medical,178,paris | vache | salon,False,False
6997f57a6736db9dc26e5f73,Thing/Abstract/Event/Identify,-1,non-clustere,True,False
6997f57a6736db9dc26e5f74,Thing/Abstract/Event,-1,non-clustere,True,False
6997f57a6736db9dc26e5f75,Thing/Abstract/Event/Unknown,179,éleveurs | ont | agriculteurs,False,False
6997f57a6736db9dc26e5f76,Thing/Abstract/Event/Unknown,-1,non-clustere,True,False
6997f57a6736db9dc26e5f77,Thing/Abstract/Event/Unknown,178,paris | vache | salon,False,False
6997f5826736db9dc26e5f79,Thing/Abstract/Event/Transfer/TransferOfUnbiasedInformation,-1,non-clustere,True,False
6997f5826736db9dc26e5f7a,Thing/Abstract/Event,331,donald | iran | trump,False,False
6997f5826736db9dc26e5f7b,Thing/Abstract/Event/Transfer/TransferOfUnbiasedInformation,286,jeudi | possible | décider,False,False
6997f5826736db9dc26e5f7c,Thing/Abstract/Event/Conduct,286,jeudi | possible | décider,False,True
6997f5826736db9dc26e5f7d,Thing/Abstract/Event/DiplomaticEvent/Cooperation,286,jeudi | possible | décider,False,True
6997f5826736db9dc26e5f7e,Thing/Abstract/Event/Admire,286,jeudi | possible | décider,False,False
6997fc846736db9dc26e5f80,Thing/Abstract/Event/Transfer/TransferOfUnbiasedInformation,148,caméra | images | manipuler,False,False
6997fc846736db9dc26e5f81,Thing/Abstract/Event/Attack/OtherAttack,445,banque | bancaires | prêt,False,False
6997fc846736db9dc26e5f82,Thing/Abstract/Event/Promote,445,banque | bancaires | prêt,False,False
6997fc846736db9dc26e5f83,Thing/Abstract/Event/Transfer/TransferOfUnbiasedInformation,-1,non-clustere,True,False
6997fc846736db9dc26e5f84,Thing/Abstract/Event/Interrogate,-1,non-clustere,True,False
6997fedb6736db9dc26e5f86,Thing/Abstract/Event/Attack/OtherAttack,297,alliés | notamment | défense,False,False
6997fedb6736db9dc26e5f87,Thing/Abstract/Event/Begin,297,alliés | notamment | défense,False,False
6997fedb6736db9dc26e5f88,Thing/Abstract/Event/Investigation/CriminalInvestigation,297,alliés | notamment | défense,False,False
6997fedb6736db9dc26e5f89,Thing/Abstract/Event/Image,297,alliés | notamment | défense,False,False
6997fedb6736db9dc26e5f8a,Thing/Abstract/Event,297,alliés | notamment | défense,False,False
699801356736db9dc26e5f8c,Thing/Abstract/Event/Transfer,399,travail | rend | réduit,False,False
699801356736db9dc26e5f8d,Thing/Abstract/Event,399,travail | rend | réduit,False,False
699801356736db9dc26e5f8e,Thing/Abstract/Event/Update,399,travail | rend | réduit,False,False
699801356736db9dc26e5f8f,Thing/Abstract/Event/Facilitate,399,travail | rend | réduit,False,False
699801356736db9dc26e5f90,Thing/Abstract/Event/Reduce,399,travail | rend | réduit,False,False
699801356736db9dc26e5f91,Thing/Abstract/Event/Give,399,travail | rend | réduit,False,False
699801356736db9dc26e5f92,Thing/Abstract/Event/Operate,399,travail | rend | réduit,False,False
699801356736db9dc26e5f93,Thing/Abstract/Event/Move,399,travail | rend | réduit,False,False
699801356736db9dc26e5f94,Thing/Abstract/Event/Addition,399,travail | rend | réduit,False,False
699801366736db9dc26e5f96,Thing/Abstract/Event/Crisis,146,ligue | voit | chemin,False,False
699801366736db9dc26e5f97,Thing/Abstract/Event/Continue,146,ligue | voit | chemin,False,False
699801366736db9dc26e5f98,Thing/Abstract/Event/Increase,146,ligue | voit | chemin,False,False
699801366736db9dc26e5f99,Thing/Abstract/Event/Study,146,ligue | voit | chemin,False,False
699801366736db9dc26e5f9a,Thing/Abstract/Event,146,ligue | voit | chemin,False,False
699801366736db9dc26e5f9b,Thing/Abstract/Event/Own,146,ligue | voit | chemin,False,False
699801366736db9dc26e5f9c,Thing/Abstract/Event/Unknown,146,ligue | voit | chemin,False,False
699801366736db9dc26e5f9d,Thing/Abstract/Event,-1,non-clustere,True,False
699801366736db9dc26e5f9e,Thing/Abstract/Event/Own,146,ligue | voit | chemin,False,False
699801366736db9dc26e5f9f,Thing/Abstract/Event/Unknown,146,ligue | voit | chemin,False,False
699801376736db9dc26e5fa0,Thing/Abstract/Event/Addition,146,ligue | voit | chemin,False,False
6998038f6736db9dc26e5fa2,Thing/Abstract/Event/Conjecture,474,débattu | retard | amendé,False,False
6998038f6736db9dc26e5fa3,Thing/Abstract/Event,474,débattu | retard | amendé,False,False
6998038f6736db9dc26e5fa4,Thing/Abstract/Event/Accept,-1,non-clustere,True,False
699805e46736db9dc26e5fa6,Thing/Abstract/Event/Complain,-1,non-clustere,True,False
699805e46736db9dc26e5fa7,Thing/Abstract/Event/Transfer/TransferOfUnbiasedInformation,-1,non-clustere,True,False
699805e46736db9dc26e5fa8,Thing/Abstract/Event/Check,558,utilisateurs | jeunes | procès,False,False
699805e46736db9dc26e5fa9,Thing/Abstract/Event/Transfer,558,utilisateurs | jeunes | procès,False,False
699805e46736db9dc26e5faa,Thing/Abstract/Event/Engender,558,utilisateurs | jeunes | procès,False,False
699805e46736db9dc26e5fab,Thing/Abstract/Event/Alternative,558,utilisateurs | jeunes | procès,False,False
699805e86736db9dc26e5fad,Thing/Abstract/Event/Unknown,25,pays | ressortissants | sont,False,False
699805e86736db9dc26e5fae,Thing/Abstract/Event/Encourage,25,pays | ressortissants | sont,False,False
699805e86736db9dc26e5faf,Thing/Abstract/Event/Own,25,pays | ressortissants | sont,False,False
699805e86736db9dc26e5fb0,Thing/Abstract/Event/Move,25,pays | ressortissants | sont,False,False
699805e86736db9dc26e5fb1,Thing/Abstract/Event/About,25,pays | ressortissants | sont,False,False
699805ea6736db9dc26e5fb3,Thing/Abstract/Event/Unknown,-1,non-clustere,True,False
699805ea6736db9dc26e5fb4,Thing/Abstract/Event/Natural,484,france | jours | ouest,False,False
699805ea6736db9dc26e5fb5,Thing/Abstract/Event/Act,484,france | jours | ouest,False,False
699805ea6736db9dc26e5fb6,Thing/Abstract/Event/Begin,-1,non-clustere,True,False
699805ea6736db9dc26e5fb7,Thing/Abstract/Event/Addition,-1,non-clustere,True,False
6998083c6736db9dc26e5fb9,Thing/Abstract/Event/Gathering/NonDiplomaticGathering,-1,non-clustere,True,False
6998083c6736db9dc26e5fba,Thing/Abstract/Event/Rhythm,643,droite | gauche | maire,False,False
6998083c6736db9dc26e5fbb,Thing/Abstract/Event/Election,643,droite | gauche | maire,False,False
6998083c6736db9dc26e5fbc,Thing/Abstract/Event/Unknown,643,droite | gauche | maire,False,False
6998083e6736db9dc26e5fbe,Thing/Abstract/Event/NaturalEvents/Flood,496,eaux | sont | retrouvés,False,False
